X1,X2,Y
0.5991271,0.05286763,3
-0.2487792,-0.1712559,3
0.5627585,-0.00456823,3
0.9448949,-0.2031946,3
0.3743611,0.01495627,3
-0.4768975,0.3089375,3
-0.1268488,-0.01121377,3
0.1704977,0.1471428,3
-0.1713213,0.1838201,3
0.1447205,-0.08661802,3
